index,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
4699126,20210706,4699126,2262168,X (Deluxe Edition),Ed Sheeran,Thinking Out Loud,록/메탈,"171,952",#힐링 #묘니3 #휴식
4707564,20210706,4707564,2263061,Meet The Orphans,Don Omar,Danza Kuduro (Feat. Lucenzo),월드뮤직,"1,580",#클럽 #라틴 #기분전환 #여름
4708964,20210706,4708964,2263213,The Beginning,제이어스,시편 139편,CCM,"16,006",#찬양 #CCM #CCM탑백
4708971,20210706,4708971,2263213,The Beginning,제이어스,나의 백성이,CCM,"5,109",#2014_CCM_총정리 #파워DJ_CCM #CCM탑백 #CCM
4708974,20210706,4708974,2263213,The Beginning,제이어스,내 모든 삶의 행동 주 안에 / 승리하였네,CCM,"5,748",#2014_CCM_총정리 #파워DJ_CCM #CCM탑백 #CCM
4713550,20210706,4713550,2263727,You Are Too Beautiful,Eddie Higgins Trio,All The Things You Are,재즈,"4,721",#카페 #재즈 #휴식 #잔잔한
4722609,20210706,4722609,2264653,힘을 내라,한덕훈,힘을 내라,종교음악,322,#종교음악 #휴식 #가톨릭음악 #힐링
4743543,20210706,4743543,2266863,Quelqu'un m'a dit,Carla Bruni,Le plus beau du quartier,월드뮤직,"3,770",#파리 #책 #샹송 #잔잔한
4743560,20210706,4743560,2266865,Begin Again - Music From And Inspired By The Original Motion Picture,Adam Levine,Lost Stars,"POP, 록/메탈, 국외영화","268,490",#힐링 #묘니3 #휴식
4743561,20210706,4743561,2266865,Begin Again - Music From And Inspired By The Original Motion Picture,Keira Knightley,Tell Me If You Wanna Go Home,록/메탈,"54,107",#까페 #매장음악 #카페 #잔잔한
4743562,20210706,4743562,2266865,Begin Again - Music From And Inspired By The Original Motion Picture,Adam Levine,No One Else Like You,록/메탈,"78,963",#서정적 #팝송 #여유 #음색
4743571,20210706,4743571,2266865,Begin Again - Music From And Inspired By The Original Motion Picture,Keira Knightley,A Step You Can’t Take Back,록/메탈,"48,654",#서정적 #새벽 #밤 #여유
4746428,20210706,4746428,2267144,Blue Sea,Bird,Blue Sea,뉴에이지,"6,791",#뉴에이지 #밤 #힐링 #잔잔한
4756304,20210706,4756304,2268221,TOUCH N MOVE,씨스타,Touch My Body,댄스,"68,184",#여름노래 #댄스 #여름
4792292,20210706,4792292,2272151,The Simple Things,Michael Carreon,The Simple Things,R&B/Soul,"82,963",#휴식 #감성 #힐링 #팝송
4793597,20210706,4793597,2272288,The 3rd Digital Single '愛的獨白 (사랑의 독백) (Agape)',장리인 (Zhang Li Yin),那些年 (그 시절) (Back Then),월드뮤직,"4,321",#대만 #중국 #기분전환 #너를만난여름
4794317,20210706,4794317,2272356,Jazz In Bossa (카페에서 듣기 좋은 재즈보사노바 Story 1),Flavio Mendes,She (영화 '노팅힐'),재즈,"1,322",#내맘대로 #끌리는 #OST #영화
4840322,20210706,4840322,2277379,너를 선택한다,김상진,너를 선택한다,CCM,"6,796",#2014_CCM_총정리 #파워DJ_CCM #CCM탑백 #CCM
4840681,20210706,4840681,2277419,내 아이가 자라는 시간,이루마,Love Me,뉴에이지,"7,358",#뉴에이지탑백 #뉴에이지 #태교 #자장가
4848555,20210706,4848555,2278294,봉춤을 추네,잔나비,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,"인디음악, 록/메탈","105,041",#이별 #헤어짐 #인디 #인디탑백
4857978,20210706,4857978,2279275,V (Deluxe Edition),Maroon 5,Animals,록/메탈,"58,183",#드라이브 #기분전환 #팝
4857981,20210706,4857981,2279275,V (Deluxe Edition),Maroon 5,Sugar,"POP, 록/메탈","208,188",#매장음악 #카페 #노래추천 #잔잔
4857986,20210706,4857986,2279275,V (Deluxe Edition),Maroon 5,Feelings,록/메탈,"38,147",#아침 #활력 #감성 #팝송
4864206,20210706,4864206,2279896,연애의 발견 OST Part 4,어쿠스틱 콜라보,"묘해, 너와",OST,"131,590",#좋아요10만 #인디 #회상
5371629,20210706,5371629,2280781,그게 뭐라고,어쿠루브,그게 뭐라고,"인디음악, 포크/블루스","85,473",#이별 #노래추천 #그리움 #잔잔
5385974,20210706,5385974,2282505,20,혁오 (HYUKOH),위잉위잉,"인디음악, 록/메탈","201,562",#좋아요10만 #노래추천 #잔잔 #회상
5389699,20210706,5389699,2282971,Zu Re,장국영,To You (Album Version),월드뮤직,"1,618",#팝 #기분전환 #중국
5400512,20210706,5400512,2284263,명탐정 코난 10기 주제가 'Hello Mr. My Yesterday',Ashgray,Hello Mr.  My Yesterday (명탐정 코난 10기 주제가 한국어버전),어린이/태교,"23,936",#OST #제이팝 #애니
5401711,20210706,5401711,2284440,GDFR (Feat. Sage The Gemini And Lookas),Flo Rida,GDFR (Feat. Sage The Gemini And Lookas),랩/힙합,"65,365",#클럽 #스트레스 #댄스 #운동
5436000,20210706,5436000,2288004,November Rain,잔나비,November Rain,"인디음악, 록/메탈","54,088",#비오는날 #감성 #비 #팝송
5450271,20210706,5450271,2289464,인생노트 (LIFE NOTE),홍진영,산다는 건 (Cheer Up),트로트,"55,379",#성인가요 #성인음악탑백 #트로트
5458984,20210706,5458984,2290399,The Best Woong San,웅산,Yesterday,재즈,"4,755",#분위기 #재즈 #휴식 #잔잔한
5459268,20210706,5459268,2290446,Uptown Funk (Feat. Bruno Mars),Mark Ronson,Uptown Funk (Feat. Bruno Mars),POP,"151,901",#매장음악 #카페 #드라이브 #흥폭발
5459290,20210706,5459290,2290452,3.0,10CM,쓰담쓰담,포크/블루스,"58,188",#비오는날 #까페 #인디
5466962,20210706,5466962,2290452,3.0,10CM,스토커,"인디음악, 포크/블루스","233,316",#이별 #인디음악 #그리움 #cksraum
5466973,20210706,5466973,2290452,3.0,10CM,짝사랑,포크/블루스,"40,385",#인디음악 #새벽 #밤 #cksraum
5473776,20210706,5473776,2291981,센과 치히로의 행방불명 OST,Hisaishi Joe,あの夏へ / Ano Natsue (어느 여름날),어린이/태교,"33,021",#추억 #공부 #독서 #회상
5475060,20210706,5475060,2292117,Santa Tell Me,Ariana Grande,Santa Tell Me,POP,"186,124",#크리스마스 #캐럴 #연말 #Pop
5480251,20210706,5480251,2292594,너에게 보내는 피아노,이루마,When The Love Falls,뉴에이지,"5,479",#뉴에이지 #집중 #공부 #잔잔한
5480252,20210706,5480252,2292594,너에게 보내는 피아노,이루마,Chaconne,뉴에이지,"7,813",#뉴에이지 #힐링
5482064,20210706,5482064,2292762,미녀의 탄생 OST Part 4,엠씨더맥스 (M.C the MAX),바라보기,OST,"71,691",#힐링 #휴식 #발라드
5484740,20210706,5484740,2293035,The Days / Nights (EP),Avicii,The Nights,일렉트로니카,"30,892",#팝송 #아침 #활력 #음색
5490888,20210706,5490888,2293652,Talking Is Hard,Walk The Moon,Shut Up And Dance,록/메탈,"32,956",#아침 #활력 #드라이브 #흥폭발
5542764,20210706,5542764,2299357,Fresh Morning,Healing,Fresh Morning,뉴에이지,"2,069",#뉴에이지 #힐링 #새벽
5548565,20210706,5548565,2299945,트니트니 율동동요 1탄 봄,트니트니,응가송,어린이/태교,"2,395",#아이들 #설날 #동요
5553503,20210706,5553503,2300541,American Beauty/American Psycho,Fall Out Boy,Centuries,록/메탈,"15,806",#아침 #활력 #OST #더지니어스
5553731,20210706,5553731,2300571,One Day,El,One Day,뉴에이지,721,#공부 #집중 #독서
5571530,20210706,5571530,2302333,하나님의 세계,홍이삭,하나님의 세계,CCM,"14,183",#CCM #찬송가 #CCM탑백
5576417,20210706,5576417,2302870,브라운 아이드 소울 싱글 프로젝트 1st. 같은 시간 속의 너 By 나얼,나얼,같은 시간 속의 너,R&B/Soul,"160,971",#추억 #이별 #노래방 #그리움
5599850,20210706,5599850,2305442,Samsara (Feat. Emila) (Single),Tungevaag & Raaban,Samsara (Feat. Emila),일렉트로니카,"81,611",#클럽 #드라이브 #운동 #흥폭발
5605860,20210706,5605860,2306170,신현희와김루트,신현희와김루트,오빠야,포크/블루스,"132,273",#봄 #좋아요10만 #벚꽃 #회상
5618915,20210706,5618915,2307833,마커스 라이브워십 7,마커스,주는 완전합니다,CCM,"16,865",#찬양 #CCM #CCM탑백
5624221,20210706,5624221,2308557,"아기와 나누는 첫 교감, 피아노 태교음반 All Music By 이루마",이루마,Kiss The Rain,뉴에이지,"12,253",#공부 #집중
5624241,20210706,5624241,2308557,"아기와 나누는 첫 교감, 피아노 태교음반 All Music By 이루마",이루마,May Be,뉴에이지,"6,924",#태교 #공부 #태교_음악 #공부할_때_듣는_음악
5629172,20210706,5629172,2309360,Dessert,Dawin,Dessert,일렉트로니카,"39,035",#스트레스 #감각적 #그루브 #운동
5629279,20210706,5629279,2309376,분노의 질주: 더 세븐 OST,"Charlie Puth , Wiz Khalifa",See You Again,"랩/힙합, 국외영화","222,693",#매장음악 #카페 #기분전환 #Pop
5636095,20210706,5636095,2310319,아리랑 콘체르탄테 (Arirang Concertante),"London Symphony Orchestra , 이지수",아리랑 랩소디,국악,731,#사극 #국악 #동양적인 #국악탑백
5650996,20210706,5650996,2312287,냄새를 보는 소녀 OST Part.2,"로꼬 , 유주 (여자친구)",우연히 봄,"발라드, 랩/힙합, 국내드라마","150,525",#사랑 #설렘 #드라이브 #기분전환
5659305,20210706,5659305,2313513,Spring Time,Green Tea,Spring Time,뉴에이지,623,#공부 #집중 #독서
5681153,20210706,5681153,2316261,화양연화 pt.1,방탄소년단,I NEED U,"댄스, 랩/힙합","227,382",#좋아요10만 #드라이브 #기분전환 #회상
5683988,20210706,5683988,2316660,Better Together,Us The Duo,Better Together,포크/블루스/컨트리,"5,884",#팝 #카페
5685007,20210706,5685007,2316867,주님 사랑해요_바오로딸 수녀들의 기도노래 1 (바오로딸뮤직),성바오로딸 수도회,성모송 (Ave Maria),종교음악,63,#가톨릭 #생활성가
5685027,20210706,5685027,2316873,하늘의 사랑을 그대에게_바오로딸 수녀들의 기도노래 2 (바오로딸뮤직),성바오로딸 수도회,두려워 말라,종교음악,183,#가톨릭음악 #CCM #종교음악
5685029,20210706,5685029,2316873,하늘의 사랑을 그대에게_바오로딸 수녀들의 기도노래 2 (바오로딸뮤직),성바오로딸 수도회,구원자 예수 너의 사랑,종교음악,386,#종교음악 #가톨릭음악 #가톨릭 #천주교
5685031,20210706,5685031,2316873,하늘의 사랑을 그대에게_바오로딸 수녀들의 기도노래 2 (바오로딸뮤직),성바오로딸 수도회,주께 가오니 (The Power Of Your Love),종교음악,275,#종교음악 #생활성가 #가톨릭음악 #가톨릭
5689910,20210706,5689910,2317613,New Beginnings,Green Diary,Happy Day,뉴에이지,"4,158",#뉴에이지 #집중 #공부 #힐링
5694902,20210706,5694902,2318247,CHEEZE 1.5집 Plain,CHEEZE (치즈),Madeleine Love,인디음악,"156,903",#좋아요10만 #윤식당 #여행 #회상
5700639,20210706,5700639,2319008,마음,아이유,마음,포크/블루스,"193,950",#사랑 #새벽 #봄 #밤
5700879,20210706,5700879,2319050,Odd - The 4th Album,SHINee (샤이니),View,댄스,"128,384",#문명특급 #컴눈명 #드라이브 #기분전환
5704745,20210706,5704745,2319547,V (Asia Tour Edition),Maroon 5,Maps,록/메탈,"19,780",#2010년대 #신나는 #댄스 #레전드
5704759,20210706,5704759,2319547,V (Asia Tour Edition),Maroon 5,Lost Stars,록/메탈,"25,782",#신나는 #popsong #기분전환 #팝송
5708826,20210706,5708826,2320087,Born Again,제이어스,내 모습 이대로 (Just As I Am),CCM,"20,923",#찬양 #CCM #CCM탑백
5708829,20210706,5708829,2320087,Born Again,제이어스,Born Again,CCM,"10,755",#찬양 #CCM #CCM탑백
5708831,20210706,5708831,2320087,Born Again,제이어스,나는 노래하네 (I Sing),CCM,"5,767",#ccm모음 #CCM탑백 #CCM #익숙한
5711158,20210706,5711158,2320429,Essential Standards Best,Eddie Higgins Trio,Autumn Leaves,재즈,"25,781",#보사노바 #재즈 #분위기
5711164,20210706,5711164,2320429,Essential Standards Best,Eddie Higgins Trio,A Lovely Way to Spend an Evening,재즈,"2,252",#보사노바 #재즈 #분위기
5716847,20210706,5716847,2321181,진성 (안동역에서),진성,보릿고개,트로트,"11,503",#성인가요 #미스터트롯 #트로트
5718104,20210706,5718104,2321349,송소희 얼쑤 아름다운 樂 콘서트,송소희,배 띄워라,국악,442,#트로트 #국악 #미스트롯2 #국악탑백
5718108,20210706,5718108,2321349,송소희 얼쑤 아름다운 樂 콘서트,송소희,군밤타령,국악,340,#국악 #도움 #국악음악 #국악탑백
5718112,20210706,5718112,2321349,송소희 얼쑤 아름다운 樂 콘서트,송소희,진도 아리랑,국악,732,#국악 #도움 #국악음악 #국악탑백
5718116,20210706,5718116,2321349,송소희 얼쑤 아름다운 樂 콘서트,송소희,태평가,국악,648,#민요 #국악 #국악탑백
5718122,20210706,5718122,2321349,송소희 얼쑤 아름다운 樂 콘서트,송소희,아름다운 나라,국악,"2,425",#대한민국 #국악 #애국심 #국악탑백
5718650,20210706,5718650,2321429,Daily Life,Green Tea,Daily Life,뉴에이지,"1,513",#뉴에이지 #힐링 #새벽
5736106,20210706,5736106,2323675,Slow N Slow,Healing,Slow N Slow,뉴에이지,561,#공부 #집중 #독서
5738546,20210706,5738546,2323974,NO.5,2PM,우리집,댄스,"66,887",#문명특급 #컴눈명 #드라이브 #기분전환
5748499,20210706,5748499,2325345,SHAKE IT,씨스타,SHAKE IT,댄스,"84,481",#드라이브 #기분전환 #걸그룹
5760115,20210706,5760115,2326937,D,BIGBANG,IF YOU,포크/블루스,"169,124",#비오는날 #이별 #그리움
5760116,20210706,5760116,2326937,D,BIGBANG,맨정신,록/메탈,"111,534",#좋아요10만 #여름노래 #여름 #회상
5761451,20210706,5761451,2327083,Going Home,연필 (The Pencil),집에 가는 길,뉴에이지,"1,090",#뉴에이지 #집중 #공부 #힐링
5763446,20210706,5763446,2327363,Morning Calm,El,Morning Calm,뉴에이지,"1,127",#뉴에이지 #집중 #공부 #힐링
5764907,20210706,5764907,2327475,예배당의 사랑과 기쁨이 넘치는 은혜복음성가,CCM LOVE,나무엇과도 주님을바꾸지않으리,CCM,534,#국내ccm #예배자 #CCM탑백 #CCM
5768338,20210706,5768338,2327966,우리가 아니라는 이유로,에쉬톤 (Ashtone),우리가 아니라는 이유로,뉴에이지,"1,838",#뉴에이지 #공부 #새벽 #피아노
5768980,20210706,5768980,2328091,PARTY,소녀시대 (GIRLS' GENERATION),PARTY,댄스,"90,017",#드라이브 #기분전환 #걸그룹
5771304,20210706,5771304,2327886,Oasis,Crush,Oasis (Feat. ZICO),R&B/Soul,"151,849",#드라이브 #감성 #기분전환 #팝송
5772311,20210706,5772311,2328446,Rumors,Jake Miller,Rumors,랩/힙합,"30,996",#힙한 #편집샵 #기분전환 #Pop
5773042,20210706,5773042,2328535,Wasn't Expecting That,Jamie Lawson,Wasn't Expecting That,포크/블루스/컨트리,"4,076",#서정적 #뉴욕의_커피샵 #여유 #이른_아침
5778980,20210706,5778980,2329288,Sugar (Feat. Francesco Yates),Robin Schulz,Sugar (Feat. Francesco Yates),일렉트로니카,"15,865",#멜로너 #힙한 #편집샵 #Pop
5781707,20210706,5781707,2329696,New Thang,Redfoo,New Thang,일렉트로니카,"54,156",#클럽 #스트레스 #댄스 #운동
5787971,20210706,5787971,2330477,너의 위로,에이프릴데이즈 (April Days),너의 위로,뉴에이지,"1,630",#뉴에이지 #공부 #새벽 #피아노
5800348,20210706,5800348,2332243,I'm Not Sorry,DEAN,I'm Not Sorry (Feat. Eric Bellinger),R&B/Soul,"136,771",#좋은노래 #드라이브 #감성 #기분전환
5806483,20210706,5806483,2333047,가장 조용했던 밤의 위로,Yellow Bridge,가장 조용했던 밤의 위로,뉴에이지,"4,868",#뉴에이지 #공부 #피아노 #힐링
5806823,20210706,5806823,2333118,Tree,SEKAI NO OWARI,RPG,J-POP,"10,401",#애니메이션 #애니메이션OST #일본애니
5816228,20210706,5816228,2334492,별의 바다 (Sea Of Stars),로맨틱브리즈,별의 바다 (Sea Of Stars),뉴에이지,"5,513",#뉴에이지 #공부 #새벽 #피아노
5829487,20210706,5829487,2336562,Am 1:43,143am,"그날의 너, 눈부시던 햇살",뉴에이지,"2,975",#피아노 #공부 #공부할_때_듣는_음악
5831010,20210706,5831010,2336779,마음의 은혜찬양 CCM 리더 명곡베스트,CCM 리더,약할 때 강함되시네,CCM,"1,462",#ccm모음 #CCM탑백 #CCM #익숙한
5832034,20210706,5832034,2336926,Nine Track Mind (Deluxe Edition),Charlie Puth,One Call Away,POP,"204,081",#까페 #매장음악 #카페 #잔잔한
5834284,20210706,5834284,2337275,Beauty Behind The Madness,The Weeknd,Can't Feel My Face,R&B/Soul,"31,505",#팝 #감성 #기분전환 #팝송
7847678,20210706,7847678,2639240,"니가 떠나고, 열한번째 비",느긋,우리가 아름답던 날들,뉴에이지,"1,720",#피아노 #공부 #공부할_때_듣는_음악
7849440,20210706,7849440,2639510,Suddenly,제이 리,Suddenly,뉴에이지,"2,555",#뉴에이지 #집중 #공부 #힐링
7850836,20210706,7850836,2639695,Refreshing,Healing,Refreshing,뉴에이지,852,#뉴에이지 #집중 #공부 #힐링
7852159,20210706,7852159,2639866,"늦은밤 , 시린안녕",Acoustic Mate,"늦은밤 , 시린안녕 (Late Night, Goodbye)",뉴에이지,"2,481",#뉴에이지 #공부 #새벽 #피아노
7870390,20210706,7870390,2642652,Stories,Avicii,Waiting For Love,일렉트로니카,"16,079",#zoodasa #주다사 #레전드 #EDM
7877311,20210706,7877311,2643633,bright #4,멜로망스,부끄럼,포크/블루스,"51,512",#설렘 #사랑 #개강
7877641,20210706,7877641,2643687,"Rain Piano : 비오는 날, 듣기 좋은 피아노",,Summer (영화 '기쿠지로의 여름'),뉴에이지,"22,128",#뉴에이지탑백 #뉴에이지 #힐링
7877897,20210706,7877897,2643735,Go On A Picnic,연필 (The Pencil),소풍가는 길,뉴에이지,"1,186",#공부 #집중 #독서
7888662,20210706,7888662,2645367,참 좋은날 당신을 만났습니다,리틀로맨스,참 좋은날 당신을 만났습니다,뉴에이지,"7,422",#뉴에이지 #공부 #새벽 #피아노
