,날짜,번호,제목,가수,장르,앨범이름,좋아요
0,20210704,31815967,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",Naomi Scott,해외종합,Aladdin (Original Motion Picture Soundtrack),"228,772"
0,20210704,32362644,Birthday,Anne-Marie,해외종합,Don't Play,"76,494"
0,20210704,31382559,Tango,Abir,해외종합,MINT,"95,551"
0,20210704,32155999,Say So,Doja Cat,해외종합,Hot Pink,"69,065"
0,20210704,32938777,Holy (Feat. Chance The Rapper),Justin Bieber,해외종합,Holy,"43,895"
0,20210704,",8124376",7 Years,Lukas Graham,해외종합,Lukas Graham,"128,591"
0,20210704,33116208,305,Shawn Mendes,해외종합,Wonder,"21,643"
0,20210704,31535725,Juice,Lizzo,해외종합,Cuz I Love You (Deluxe),"69,620"
0,20210704,33189165,Astronaut In The Ocean,Masked Wolf,해외종합,Astronaut In The Ocean,"13,088"
0,20210704,",8037846",We Don't Talk Anymore (Feat. Selena Gomez),Charlie Puth,해외종합,Nine Track Mind (Deluxe Edition),"187,178"
0,20210704,32489498,High,5 Seconds of Summer,해외종합,CALM,"71,328"
0,20210704,30271730,Something Just Like This,The Chainsmokers,해외종합,Memories...Do Not Open,"167,277"
0,20210704,",8016327",Faded,Alan Walker,해외종합,Faded,"161,055"
0,20210704,31680819,On My Way (배틀그라운드 모바일 배경음악),Alan Walker,해외종합,On My Way,"103,789"
0,20210704,30208025,Perfect,Ed Sheeran,해외종합,÷ (Deluxe),"91,339"
0,20210704,31402611,"thank u, next",Ariana Grande,해외종합,"thank u, next","158,486"
0,20210704,32077713,"10,000 Hours",Dan + Shay,해외종합,"10,000 Hours","77,203"
0,20210704,33366440,MONTERO (Call Me By Your Name),Lil Nas X,해외종합,MONTERO (Call Me By Your Name),"12,845"
0,20210704,32812198,Mad at Disney,salem ilese,해외종합,Mad at Disney,"75,108"
0,20210704,",4743560",Lost Stars,Adam Levine,해외종합,Begin Again - Music From And Inspired By The Original Motion Picture,"268,432"
0,20210704,32104269,If The World Was Ending (feat Julia Michaels),JP Saxe,해외종합,Hold It Together,"67,520"
0,20210704,33507091,Our Song,Anne-Marie,해외종합,Our Song,"7,236"
0,20210704,33570931,Lost,Maroon 5,해외종합,JORDI (Deluxe),"3,995"
0,20210704,30982787,Day 1 ◑,HONNE,해외종합,Love Me / Love Me Not,"117,658"
0,20210704,33570846,WHAT WOULD YOU DO? (feat. Pink Sweat$),HONNE,해외종합,WHAT WOULD YOU DO? (feat. Pink Sweat$),"7,953"
0,20210704,32047061,Stack It Up (Feat. A Boogie wit da Hoodie),Liam Payne,해외종합,Stack It Up,"73,417"
0,20210704,30393293,Thunder,Imagine Dragons,해외종합,Evolve,"148,932"
0,20210704,32825518,Roses,Finn Askew,해외종합,Roses,"30,195"
0,20210704,32077651,Know Me Too Well,New Hope Club,해외종합,Know Me Too Well,"70,879"
0,20210704,31444012,2 soon,keshi,해외종합,2 soon,"100,228"
0,20210704,32190201,Falling,Harry Styles,해외종합,Fine Line,"58,729"
0,20210704,31866407,Honesty,Pink Sweat$,해외종합,Volume 1 EP,"112,532"
0,20210704,33610524,18,Jeremy Zucker,해외종합,18,"3,725"
0,20210704,33570930,Beautiful Mistakes,Maroon 5,해외종합,JORDI (Deluxe),"4,641"
0,20210704,",4534974",Chandelier,Sia,해외종합,Chandelier (Single),"165,197"
0,20210704,31567235,7 rings,Ariana Grande,해외종합,7 rings,"121,398"
0,20210704,",8111603",HandClap,Fitz & The Tantrums,해외종합,Fitz and The Tantrums (Deluxe Edition),"187,876"
0,20210704,"',261692",Don't Look Back In Anger,Oasis,해외종합,(What's The Story) Morning Glory?,"59,187"
0,20210704,33625988,바라만 본다,MSG워너비(M.O.M),발라드,MSG워너비 1집,"83,319"
0,20210704,33625989,나를 아는 사람,MSG워너비(정상동기),발라드,MSG워너비 1집,"54,563"
0,20210704,33618271,하루만 더,빅마마,발라드,하루만 더,"20,794"
0,20210704,",1944399",Timeless,SG 워너비,발라드,Sg Wanna Be+,"94,635"
0,20210704,",3414749",내 손을 잡아,아이유,발라드,최고의 사랑 OST Part.4,"158,053"
0,20210704,33061995,밤하늘의 별을(2020),경서,발라드,밤하늘의 별을(2020),"155,785"
0,20210704,",1854856",라라라,SG 워너비,발라드,My Friend,"79,476"
0,20210704,33013877,잠이 오질 않네요,장범준,발라드,잠이 오질 않네요,"141,815"
0,20210704,33248758,추억은 만남보다 이별에 남아,정동하,발라드,추억은 만남보다 이별에 남아,"47,883"
0,20210704,32794652,취기를 빌려 (취향저격 그녀 X 산들),산들,발라드,취기를 빌려 (취향저격 그녀 X 산들),"194,577"
0,20210704,32061975,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악동뮤지션),발라드,항해,"352,789"
0,20210704,32491274,아로하,조정석,발라드,슬기로운 의사생활 OST Part 3,"220,529"
0,20210704,33618864,가을 우체국 앞에서,김대명,발라드,슬기로운 의사생활 시즌2 OST Part 2,"18,693"
0,20210704,33107649,그날에 나는 맘이 편했을까,이예준,발라드,그날에 나는 맘이 편했을까,"55,243"
0,20210704,33011180,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,발라드,나랑 같이 걸을래 (바른연애 길잡이 X 적재),"105,413"
0,20210704,33496587,다정히 내 이름을 부르면,경서예지,발라드,다정히 내 이름을 부르면 (경서예지 x 전건호),"23,809"
0,20210704,33510308,체념,MSG워너비(정상동기),발라드,MSG워너비 TOP 8 경연곡,"20,518"
0,20210704,33571535,추적이는 여름 비가 되어,장범준,발라드,장범준 싱글,"20,585"
0,20210704,30962526,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,발라드,'키스 먼저 할까요?' OST Part.3,"370,683"
0,20210704,32224166,너의 번호를 누르고 (Prod. 영화처럼),#안녕,발라드,너의 번호를 누르고,"80,216"
0,20210704,33405149,그냥 안아달란 말야,다비치,발라드,그냥 안아달란 말야,"38,334"
0,20210704,33229299,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,발라드,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),"69,687"
0,20210704,32525311,사실 나는 (Feat.전건호),경서예지,발라드,사실 나는,"76,574"
0,20210704,32156286,늦은 밤 너의 집 앞 골목길에서,노을,발라드,늦은 밤 너의 집 앞 골목길에서,"182,696"
0,20210704,33572275,오늘따라 더 미운 그대가,전상근,발라드,오늘따라 더 미운 그대가,"15,066"
0,20210704,33347390,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),발라드,이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),"46,633"
0,20210704,32998018,힘든 건 사랑이 아니다,임창정,발라드,힘든 건 사랑이 아니다,"105,575"
0,20210704,33439096,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),발라드,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),"26,862"
0,20210704,"',711626",살다가,SG 워너비,발라드,살다가,"68,128"
0,20210704,32378104,마음을 드려요,아이유,발라드,사랑의 불시착 OST Part 11,"210,293"
0,20210704,31388145,너를 만나,폴킴,발라드,너를 만나,"290,282"
0,20210704,33372787,아이와 나의 바다,아이유,발라드,IU 5th Album 'LILAC',"94,383"
0,20210704,33164083,우린 어쩌다 헤어진 걸까,허각,발라드,Hello,"35,223"
0,20210704,33295747,함께 했는데 이별은 나 혼자인 거야,소정 (레이디스 코드),발라드,함께 했는데 이별은 나 혼자인 거야,"37,749"
0,20210704,32187544,우리 왜 헤어져야 해,신예영,발라드,우리 왜 헤어져야 해,"111,234"
0,20210704,32871975,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),발라드,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),"106,163"
0,20210704,31984204,안녕,폴킴,발라드,호텔 델루나 OST Part.10,"192,803"
0,20210704,33260801,고백 (바른연애 길잡이 X 허각),허각,발라드,고백 (바른연애 길잡이 X 허각),"37,246"
0,20210704,33430095,기다릴게,하동균,발라드,기다릴게,"21,396"
0,20210704,33510309,만약에,MSG워너비(M.O.M),발라드,MSG워너비 TOP 8 경연곡,"16,617"
0,20210704,32777869,거짓말이라도 해서 널 보고싶어,백지영,발라드,거짓말이라도 해서 널 보고싶어,"66,761"
0,20210704,33372784,봄 안녕 봄,아이유,발라드,IU 5th Album 'LILAC',"67,958"
0,20210704,33476728,서울의 잠 못 이루는 밤 (Feat. 이수현),10CM,발라드,5.2 (Feat. 이수현),"32,377"
0,20210704,32570501,서면역에서,순순희,발라드,서면역에서,"53,111"
0,20210704,33615263,어떤 말도 할 수가 없는 나인데,케이시 (Kassy),발라드,간 떨어지는 동거 OST Part.5,"6,964"
0,20210704,33524557,벌써일년,반하나,발라드,벌써일년,"9,296"
0,20210704,33104090,혼술하고 싶은 밤,벤,발라드,혼술하고 싶은 밤,"45,079"
0,20210704,30314784,밤편지,아이유,발라드,밤편지,"417,694"
0,20210704,30646584,비밀의 화원,아이유,발라드,꽃갈피 둘,"139,894"
0,20210704,33338016,되풀이,임창정,발라드,펜트하우스2 OST Part.1,"30,187"
0,20210704,32651098,사랑은 지날수록 더욱 선명하게 남아,전상근,발라드,한 걸음 : 흔적,"65,810"
0,20210704,32614125,사랑하게 될 줄 알았어,전미도,발라드,슬기로운 의사생활 OST Part 11,"137,025"
0,20210704,",4446485",너의 모든 순간,성시경,발라드,별에서 온 그대 OST Part.7,"169,101"
0,20210704,32473998,좋은 사람 있으면 소개시켜줘,조이 (JOY),발라드,슬기로운 의사생활 OST Part 2,"116,347"
0,20210704,33247490,술 한잔 해요,경서 (경서예지),발라드,술 한잔 해요,"25,586"
0,20210704,33552335,내 입술 따뜻한 커피처럼,청하,발라드,내 입술 따뜻한 커피처럼,"12,159"
0,20210704,"',711627",죄와벌,SG 워너비,발라드,살다가,"46,529"
0,20210704,"',420534",체념,빅마마,발라드,Like The Bible,"67,068"
0,20210704,33527706,좋을텐데 (If Only) (Feat. 폴킴),조이 (JOY),발라드,안녕 (Hello) - Special Album,"20,375"
0,20210704,33517367,Je T′aime,조이 (JOY),발라드,안녕 (Hello) - Special Album,"36,136"
0,20210704,33597694,비가 내리기 전에,허각,발라드,X by X [기억],"4,183"
0,20210704,33265859,다시 만날까 봐 (Prod.V.O.S),이예준,발라드,다시 만날까 봐 (Prod.V.O.S),"23,826"
0,20210704,33624574,첫사랑은 거짓말이다,진민호,발라드,첫사랑은 거짓말이다,"4,049"
0,20210704,32486613,처음처럼,엠씨더맥스 (M.C the MAX),발라드,CEREMONIA,"106,141"
0,20210704,33507461,I Love U,성시경,발라드,성시경 8th Album [ㅅ (시옷)],"16,778"
0,20210704,33372789,에필로그,아이유,발라드,IU 5th Album 'LILAC',"63,001"
0,20210704,"',485716",정말 사랑했을까,브라운 아이드 소울,발라드,Soul Free,"76,622"
0,20210704,32998020,소확행,임창정,발라드,힘든 건 사랑이 아니다,"47,089"
0,20210704,"',418168",희재,성시경,발라드,국화꽃 향기 OST,"87,452"
0,20210704,31703498,시든 꽃에 물을 주듯,HYNN (박혜원),발라드,시든 꽃에 물을 주듯,"186,288"
0,20210704,33643219,Good Bye,XIA (준수),발라드,펜트하우스3 OST Part.1,"4,330"
0,20210704,33388275,안녕이란 (Two Letters),황치열,발라드,Be My Reason,"20,386"
0,20210704,33639909,그댈 담은 밤,양다일,발라드,간 떨어지는 동거 OST Part.6,"2,174"
0,20210704,33269643,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),윤하 (YOUNHA),발라드,서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)),"42,480"
0,20210704,31120510,축가,전우성 (노을),발라드,"2018戀歌 (연가), 6월의 고백 '축가'","42,004"
0,20210704,33347594,그 한마디 (바른연애 길잡이 X 이하이),이하이,발라드,그 한마디 (바른연애 길잡이 X 이하이),"30,876"
0,20210704,33536613,꽃이 예뻐봤자 뭐해,신용재 (2F),발라드,Psycho Tension Vol.1,"7,594"
0,20210704,30190630,첫눈처럼 너에게 가겠다,에일리(AILEE),발라드,도깨비 OST Part.9,"325,434"
0,20210704,32508146,화려하지 않은 고백,규현 (KYUHYUN),발라드,슬기로운 의사생활 OST Part 4,"72,239"
0,20210704,31524320,그때가 좋았어,케이시 (Kassy),발라드,그때가 좋았어,"214,641"
0,20210704,30514366,선물,멜로망스,발라드,Moonlight,"309,326"
0,20210704,31688205,사계 (Four Seasons),태연 (TAEYEON),발라드,사계 (Four Seasons),"231,116"
0,20210704,31324607,사랑에 연습이 있었다면 (Prod. 2soo),임재현,발라드,사랑에 연습이 있었다면,"206,326"
0,20210704,32377231,그때 그 아인,김필,발라드,이태원 클라쓰 OST Part.6,"110,438"
0,20210704,30486509,좋니,윤종신,발라드,LISTEN 010 좋니,"342,086"
0,20210704,",4543502",야생화,박효신,발라드,야생화,"326,075"
0,20210704,33002813,"사랑 못해, 남들 쉽게 다 하는 거",먼데이 키즈 (Monday Kiz),발라드,"사랑 못해, 남들 쉽게 다 하는 거","34,974"
0,20210704,33572222,All of My Love,다비치,발라드,어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.5,"6,218"
0,20210704,31804010,너에게 못했던 내 마지막 말은,다비치,발라드,너에게 못했던 내 마지막 말은,"143,669"
0,20210704,32310097,미친 소리,이예준,발라드,미친 소리,"56,802"
0,20210704,32034629,사랑이란 멜로는 없어,전상근,발라드,사랑이란 멜로는 없어,"122,319"
0,20210704,33458666,응급실 (2021),황인욱,발라드,응급실 (2021),"12,194"
0,20210704,",3397448",비가 오는 날엔,비스트,발라드,비가 오는 날엔,"122,864"
0,20210704,32021744,다시 만날까 봐,V.O.S,발라드,다시 만날까 봐,"84,465"
0,20210704,31873020,포장마차,황인욱,발라드,포장마차,"140,100"
0,20210704,33421275,좋았는데,박재정,발라드,좋았는데,"12,895"
0,20210704,",1467722",거리에서,성시경,발라드,The Ballads,"108,089"
0,20210704,33483326,마음이 다쳐서(2021),송하예,발라드,마음이 다쳐서(2021),"8,489"
0,20210704,",1742135",배반,빅마마,발라드,Blossom,"15,610"
0,20210704,31829536,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),발라드,사랑이 식었다고 말해도 돼,"113,565"
0,20210704,33487342,Next Level,aespa,댄스,Next Level,"152,478"
0,20210704,33507137,Butter,방탄소년단,댄스,Butter,"215,471"
0,20210704,33589260,치맛바람 (Chi Mat Ba Ram),브레이브걸스,댄스,Summer Queen,"75,354"
0,20210704,33464805,Dun Dun Dance,오마이걸 (OH MY GIRL),댄스,Dear OHMYGIRL,"124,260"
0,20210704,30287019,롤린 (Rollin'),브레이브걸스,댄스,Rollin',"280,337"
0,20210704,33559180,Alcohol-Free,TWICE (트와이스),댄스,Taste of Love,"54,760"
0,20210704,33372781,라일락,아이유,댄스,IU 5th Album 'LILAC',"202,353"
0,20210704,33397561,ASAP,STAYC(스테이씨),댄스,STAYDOM,"106,907"
0,20210704,32860397,운전만해 (We Ride),브레이브걸스,댄스,We Ride,"122,322"
0,20210704,32872978,Dynamite,방탄소년단,댄스,Dynamite (DayTime Version),"414,053"
0,20210704,33239419,Celebrity,아이유,댄스,IU 5th Album 'LILAC',"290,567"
0,20210704,33510307,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)",댄스,MSG워너비 TOP 8 경연곡,"52,903"
0,20210704,",8130796",상상더하기,라붐 (LABOUM),댄스,Fresh Adventure,"110,889"
0,20210704,33331004,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",양요섭,댄스,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","94,555"
0,20210704,32961718,Lovesick Girls,BLACKPINK,댄스,THE ALBUM,"192,164"
0,20210704,32559782,Dolphin,오마이걸 (OH MY GIRL),댄스,NONSTOP,"185,711"
0,20210704,31737197,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,댄스,MAP OF THE SOUL : PERSONA,"423,288"
0,20210704,33372788,어푸 (Ah puh),아이유,댄스,IU 5th Album 'LILAC',"85,145"
0,20210704,33628324,해야 해,2PM,댄스,MUST,"19,663"
0,20210704,32559781,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),댄스,NONSTOP,"179,730"
0,20210704,32720013,How You Like That,BLACKPINK,댄스,How You Like That,"179,558"
0,20210704,32853712,When We Disco (Duet with 선미),박진영,댄스,When We Disco,"78,912"
0,20210704,33067476,Black Mamba,aespa,댄스,Black Mamba,"62,084"
0,20210704,33508682,If You Love Me (Feat. 주헌 (몬스타엑스)),NS 윤지,댄스,If You Love Me (Feat. 주헌 (몬스타엑스)),"22,612"
0,20210704,33594897,Ready to love,세븐틴,댄스,SEVENTEEN 8th Mini Album 'Your Choice',"60,721"
0,20210704,32790516,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",댄스,다시 여기 바닷가,"232,876"
0,20210704,33487708,WE GO,프로미스나인,댄스,9 WAY TICKET,"30,666"
0,20210704,",5738546",우리집,2PM,댄스,NO.5,"66,433"
0,20210704,33456220,고래 (Dive Into You),NCT DREAM,댄스,맛 (Hot Sauce) - The 1st Album,"82,389"
0,20210704,33628126,Bungee,NCT DREAM,댄스,Hello Future - The 1st Album Repackage,"37,285"
0,20210704,33353715,After School,Weeekly (위클리),댄스,We play,"32,856"
0,20210704,33372782,Flu,아이유,댄스,IU 5th Album 'LILAC',"59,724"
0,20210704,32725013,마리아 (Maria),화사 (Hwa Sa),댄스,María,"159,758"
0,20210704,33001672,딩가딩가 (Dingga),마마무 (Mamamoo),댄스,딩가딩가 (Dingga),"66,088"
0,20210704,31175119,Dance The Night Away,TWICE (트와이스),댄스,Summer Nights,"172,790"
0,20210704,33120545,Panorama,IZ*ONE (아이즈원),댄스,One-reeler / Act IV,"68,565"
0,20210704,",8252573",아주 NICE,세븐틴,댄스,Love&Letter Repackage Album,"155,483"
0,20210704,33016659,I CAN’T STOP ME,TWICE (트와이스),댄스,Eyes wide open,"62,911"
0,20210704,31131274,Forever Young,BLACKPINK,댄스,SQUARE UP,"177,681"
0,20210704,33589261,Pool Party (Feat. 이찬 of DKB),브레이브걸스,댄스,Summer Queen,"13,153"
0,20210704,",8167307",불타오르네 (FIRE),방탄소년단,댄스,화양연화 Young Forever,"256,047"
0,20210704,32833393,덤디덤디 (DUMDi DUMDi),(여자)아이들,댄스,덤디덤디 (DUMDi DUMDi),"100,417"
0,20210704,30512671,빨간 맛 (Red Flavor),Red Velvet (레드벨벳),댄스,The Red Summer - Summer Mini Album,"235,180"
0,20210704,32273582,Psycho,Red Velvet (레드벨벳),댄스,‘The ReVe Festival’ Finale,"215,138"
